Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
IBRD only,IBD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.74948357,56.49632672,56.1605328,55.83969454,55.65720777,55.65128597,55.51191096,55.56961489,55.74898635,55.94461247,56.10860142,56.15075006,56.2223204,56.32233918,56.47558401,56.69887387,56.90891635,57.18428252,57.51872277,57.89786024,58.30527312,58.71077852,59.11129177,59.50853194,59.89976389,60.27429294,60.49481881,60.71526593,60.93021003,61.14855483,61.38585195,61.48520358,61.69581122,61.9733965,62.25909463,62.52865206,62.92782755,63.23463102,63.51859302,63.87379061,64.33104925,64.69292417,65.16637798,65.70036942,66.2080416,66.64381972,67.00019945,67.29516731,67.5326327,67.73682725,67.91951767,68.03205627,68.13254299,68.20994811,68.24743965,68.23883109,68.16589231,68.05888255,67.93499434
IDA & IBRD total,IBT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.40585393,56.13746017,55.81263976,55.51061475,55.33120492,55.30562472,55.13828281,55.14728403,55.26813541,55.41238781,55.53992613,55.54207434,55.57889131,55.64793866,55.7675513,55.94965493,56.09686201,56.30832606,56.5756845,56.88418839,57.21866583,57.52471936,57.83565146,58.15050103,58.46552599,58.77181087,58.92666051,59.09242316,59.26227553,59.44156258,59.64199601,59.7127999,59.88223324,60.11377535,60.35960949,60.59993898,60.92090953,61.17763072,61.4239968,61.73248701,62.12509256,62.41867131,62.80601267,63.24437882,63.66319455,64.02610136,64.30789212,64.54443095,64.73958485,64.91328097,65.07475716,65.17397172,65.27082815,65.35561161,65.41359002,65.43886138,65.40689679,65.35411939,65.29225752
IDA total,IDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.68205066,54.36090557,54.1026001,53.89605348,53.73609774,53.61943504,53.32013007,53.09925448,52.94435594,52.84753231,52.8057441,52.62097202,52.49853626,52.42893306,52.40171382,52.40808875,52.2849444,52.22976479,52.22237707,52.24556411,52.2906047,52.19270628,52.14791328,52.14626091,52.18122531,52.2482672,52.17893891,52.17096278,52.21292036,52.29673451,52.41855843,52.45076002,52.53755665,52.67170805,52.84811551,53.06366884,53.17247237,53.32946355,53.5267775,53.75584611,54.00978855,54.15791006,54.34218119,54.55071168,54.77134552,54.99805154,55.14403745,55.30576161,55.48266525,55.67684924,55.89117698,56.06545043,56.26330178,56.48153203,56.71258769,56.95093073,57.15083694,57.36613413,57.59400532
IDA blend,IDB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.401701,55.07089158,54.80130825,54.57568809,54.38166191,54.2159863,53.89402701,53.63624112,53.43493826,53.28657023,53.18854841,53.00616802,52.87825747,52.79930049,52.76440462,52.76537953,52.66777106,52.64069892,52.65967088,52.69858574,52.74454859,52.64993623,52.59072689,52.56012966,52.55735334,52.58240557,52.48424346,52.43370794,52.4296727,52.47499994,52.57264815,52.54343146,52.59130629,52.70272447,52.86147219,53.0587374,53.20494834,53.39522769,53.62690427,53.89894432,54.20908509,54.40335846,54.64443048,54.91683462,55.19942892,55.47788241,55.66987287,55.86858428,56.07283049,56.28532119,56.51241481,56.65156376,56.80526282,56.97471122,57.15313468,57.33691923,57.45694785,57.59743916,57.75720147
Indonesia,IDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.50411685,55.9963222,55.54116238,55.12956614,54.76403191,54.45199242,54.10556613,53.81222947,53.59331654,53.47428098,53.46086594,53.38044463,53.42733437,53.57183388,53.77295015,54.00809256,54.18147974,54.3995924,54.66275447,54.97644484,55.33860666,55.65153632,56.00854205,56.40556819,56.84309092,57.32098076,57.73067832,58.20677446,58.72547836,59.25407814,59.7748754,60.26503611,60.72548575,61.17880437,61.65969107,62.18259484,62.63378082,63.13691066,63.66523891,64.1686588,64.6084658,64.78682435,64.93126796,65.0565537,65.18241233,65.3179695,65.61064203,65.8362152,66.00301231,66.11976605,66.20938439,66.43167506,66.6076764,66.77005263,66.95356767,67.16559219,67.2429804,67.40315016,67.59163708
IDA only,IDX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.33696887,54.02060125,53.76774663,53.57035318,53.4267592,53.33365762,53.04533526,52.84227013,52.70965695,52.63744281,52.6223745,52.43612313,52.31586422,52.250207,52.22604941,52.23431934,52.09789536,52.0279853,52.00654818,52.02082733,52.06429453,51.96368706,51.92513852,51.93719841,51.99051213,52.07826389,52.02312066,52.03649316,52.10174064,52.20516484,52.33933111,52.4031362,52.50996389,52.65580681,52.84127712,53.06619117,53.15586568,53.29582662,53.47555002,53.68265495,53.90790784,54.03257628,54.18807138,54.36433595,54.55373046,54.75435324,54.87708288,55.01999908,55.18285042,55.36745716,55.57471617,55.76629569,55.98630845,56.22912033,56.48682696,56.75293623,56.99371723,57.2473769,57.51021929
Isle of Man,IMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.49748004,56.17753236,55.80745463,55.46166361,55.24893881,55.21135053,55.09090078,55.15534672,55.34507283,55.57014408,55.78194745,55.85676846,55.95268174,56.07247186,56.23447551,56.44405309,56.49722595,56.62068516,56.78900152,56.9691436,57.1425581,57.18105454,57.22630775,57.28875038,57.39054366,57.54142108,57.55350984,57.6545119,57.81875323,58.01501187,58.22990246,58.37403848,58.5472698,58.75605047,59.012126,59.31657719,59.56507329,59.8572303,60.18600058,60.53971518,60.90862046,61.18898716,61.4993847,61.83084479,62.173897,62.52276485,62.80842981,63.10261029,63.40924784,63.74196691,64.10821053,64.429404,64.80551944,65.20848906,65.5959799,65.94416405,66.27426247,66.53818711,66.7667425
Not classified,INX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.82172869,57.8244244,57.83358533,57.86374619,57.91384328,57.9792113,58.00763542,58.09361965,58.19982123,58.26357175,58.25095473,58.4098709,58.44722668,58.41600702,58.39912147,58.43918225,58.33447497,58.36140606,58.48217498,58.63276686,58.79029389,58.85477516,58.89105463,58.94521503,59.08667355,59.35065405,59.52906107,59.8332171,60.25309031,60.73886478,61.25276106,61.98850957,62.68991938,63.38082134,64.08930489,64.81070301,65.55462268,66.28294627,66.96494595,67.550385,68.01236974,68.47395208,68.82974352,69.07780153,69.22723028,69.28738201,69.15759216,68.97414144,68.74175701,68.4788732,68.20432728,67.60570712,67.01897358,66.44571179,65.88274859,65.33622788,65.09707974,64.89006852,64.72777871
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.25413246,52.7981254,52.34347934,51.96112728,51.74837275,51.73649251,51.63561661,51.74002689,51.98613924,52.28420939,52.58560169,52.73221322,52.91086901,53.10215036,53.29165984,53.46393797,53.52507522,53.56904834,53.58785489,53.5547134,53.43770128,53.01419362,52.58099766,52.16346226,51.79948818,51.51916737,51.0890575,50.82243973,50.73187861,50.8372122,51.15699001,51.52817226,52.10364276,52.85273714,53.73611662,54.72961426,56.05063463,57.37711287,58.7391489,60.16893289,61.65619111,63.12075924,64.58113212,65.9817241,67.24839963,68.34311208,69.12684134,69.7815963,70.28121256,70.61992199,70.80807124,70.93358277,70.93400786,70.819846,70.60730565,70.31185322,70.0525812,69.71345113,69.33886753
Iraq,IRQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.43417067,55.21503341,54.49332962,53.56642924,52.83888091,52.45223436,51.92615743,51.71245201,51.66753377,51.58386935,51.37776502,50.92838721,50.5303468,50.15892775,49.82038642,49.5320161,49.33464947,49.12224053,48.96190559,48.93551326,49.06937885,49.03470969,49.15211314,49.37560645,49.62809718,49.87108988,49.96510947,50.03760825,50.11377097,50.22550231,50.38060778,50.72634114,51.11376386,51.51341184,51.88451606,52.20725366,52.53929003,52.81860078,53.06693526,53.31914251,53.59208617,53.74069426,53.93186541,54.14900482,54.37239524,54.59976576,54.61771449,54.63969938,54.68362537,54.75327477,54.83489396,55.43872314,56.01288755,56.55043498,57.06878695,57.58574075,57.74782855,57.99419223,58.28983494
Iceland,ISL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.06182514,56.82347098,56.74097345,56.78472416,56.89771731,57.06010514,57.2490897,57.50528113,57.82469988,58.19313377,58.59088374,59.04156687,59.45772142,59.86636218,60.30487607,60.78644472,61.1128008,61.5055834,61.93218827,62.31982769,62.62540414,62.92355981,63.14598168,63.31142832,63.47065425,63.64215877,63.78478376,63.95270708,64.13179263,64.28353532,64.38914222,64.41402975,64.3806866,64.3248203,64.30311762,64.3398137,64.37904868,64.5442578,64.77645879,65.00053982,65.18622854,65.44730247,65.60041216,65.70990998,65.8431351,66.01147878,66.28519952,66.58136266,66.8576447,67.06627181,67.19737269,66.99178296,66.77465515,66.53198324,66.26170898,65.97293508,65.78779432,65.5848059,65.37258734
Israel,ISR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.86773956,58.81804927,58.74848212,58.74073392,58.87178262,59.15692661,59.42599245,59.83246185,60.28006312,60.61411615,60.74653425,60.74423625,60.56589027,60.27637876,59.98344024,59.74306439,59.31933669,58.98356565,58.71793414,58.49517185,58.31435381,58.27225695,58.26532465,58.30056955,58.38771915,58.52307817,58.74497444,58.97770814,59.23250689,59.51563912,59.81926344,60.10205909,60.42047844,60.74300906,61.02160441,61.2316881,61.45245176,61.60649149,61.7097128,61.79863453,61.89212826,61.92434639,61.9885715,62.06188099,62.11250378,62.12615126,62.2706188,62.35771981,62.3898493,62.36919047,62.28786001,62.05032656,61.78310776,61.49417939,61.19835304,60.91262883,60.60107399,60.32990904,60.09776752
Italy,ITA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.40515503,65.33078125,65.32261123,65.34266431,65.32392117,65.23901414,65.04657629,64.85818825,64.66085507,64.44715867,64.21991425,64.06529296,63.90096667,63.75438932,63.66734625,63.66384365,63.64438223,63.72381668,63.91579622,64.23027111,64.66663528,65.20501074,65.84575198,66.52844361,67.1714735,67.7197289,68.02983459,68.25691444,68.41935668,68.54671059,68.65495017,68.65541869,68.63810126,68.59617726,68.52872634,68.4379819,68.26736423,68.09104128,67.89901478,67.67115933,67.39101468,67.1780734,66.91705904,66.63603499,66.37989672,66.1733373,65.97207583,65.84465092,65.75800775,65.6540287,65.49437003,65.27119165,65.02018864,64.75929013,64.52449295,64.33598201,64.16047427,64.02524052,63.91920431
Jamaica,JAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.20664161,53.54742037,52.95135523,52.4561662,52.02959662,51.59449613,50.91164481,50.1447054,49.3793948,48.71619788,48.22012943,48.23397449,48.40204641,48.7269786,49.18473569,49.74339453,50.73361666,51.63744677,52.4120011,53.03399077,53.5257249,54.04959942,54.52788358,54.99864421,55.51204796,56.08779239,56.46671283,56.90683605,57.34530393,57.68661399,57.89299254,58.24085591,58.48343532,58.66530413,58.86375801,59.1128191,59.31310303,59.5071202,59.69267189,59.86519415,60.03809845,60.357752,60.73093698,61.13624343,61.54479884,61.94610006,62.50034944,63.03662958,63.58694636,64.16611555,64.74708767,65.25461185,65.73181682,66.16805051,66.55417355,66.89031315,67.09541138,67.29244384,67.45326077
Jordan,JOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.19697311,51.95875103,51.79625551,51.66037747,51.47809459,51.19605728,50.85568031,50.67650569,50.59570193,50.60528197,50.73678792,50.34396761,50.00246824,49.74707997,49.61984525,49.62759806,48.77283132,48.26414874,48.01547671,47.90011124,47.83706442,48.17124007,48.41847231,48.65440125,48.96254682,49.34433866,49.60300786,49.98451368,50.40023853,50.75435453,51.03438412,52.26230795,53.31070536,54.27100205,55.25012816,56.27915359,56.36438394,56.56507803,56.83449047,57.09906391,57.32958542,57.58038202,57.81556241,58.04123275,58.25135962,58.40813718,58.49826589,58.6059457,58.70848648,58.8015975,58.89184097,59.03888712,59.23994451,59.49264132,59.82320771,60.26763934,60.75659657,61.30351774,61.90801939
Japan,JPN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.11530291,64.8618413,65.68494816,66.53375893,67.31415336,67.96733434,68.35592778,68.68845799,68.92530899,69.03413739,69.01065271,68.9197995,68.68611956,68.37238965,68.08595674,67.89094435,67.59206529,67.47467025,67.47717414,67.50070738,67.50134488,67.69367289,67.78040178,67.8391802,67.98168825,68.24645443,68.44019372,68.76477003,69.14839185,69.46765607,69.65648353,69.77148169,69.78398779,69.70973812,69.59287143,69.45629552,69.27091523,69.0426776,68.78648133,68.51505901,68.23167739,67.9135661,67.60306058,67.28177834,66.92461038,66.51776712,66.13530358,65.71562294,65.25157967,64.73165078,64.14714689,63.53572342,62.87957917,62.20848909,61.5688117,60.99128482,60.49382348,60.07613014,59.72678128
Kazakhstan,KAZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.03915079,57.31361215,56.70351238,56.24052116,55.94567926,55.84140916,55.74149691,55.87965486,56.20460367,56.61738068,57.05415538,57.6773747,58.18220237,58.63066551,59.13211091,59.72955168,60.07178368,60.50612467,60.95025694,61.29394577,61.50771139,61.8195994,62.02219752,62.13414367,62.21937803,62.31932461,62.42891274,62.5232874,62.59472262,62.64568568,62.70571812,62.57456957,62.55933488,62.64855012,62.83285177,63.11003163,63.56848391,64.09342514,64.64681701,65.17611747,65.63586703,66.15258476,66.56500306,66.94468578,67.3602944,67.82546194,68.13446981,68.49102515,68.83613877,69.07397722,69.13408267,68.77757544,68.33604702,67.80536631,67.19991169,66.54297947,65.77406829,64.9483167,64.14760395
Kenya,KEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.75760091,49.18383288,48.71908917,48.36402173,48.11592971,47.96400863,47.71666976,47.59037516,47.54509865,47.53110142,47.52028821,47.3959212,47.29230069,47.21066453,47.1621104,47.14981474,47.03789224,46.99329662,46.99394438,47.01443418,47.04355439,47.01248415,47.00539447,47.03279844,47.11428258,47.25883572,47.34236681,47.50609294,47.74009966,48.04039591,48.4076788,48.7736802,49.23985467,49.76951139,50.30892362,50.82536573,51.20626136,51.50435012,51.77470195,52.09117522,52.4781745,52.6548984,52.96373618,53.33025998,53.65362312,53.89214631,54.08158292,54.19136271,54.27137945,54.40332296,54.62630437,54.84997617,55.17836258,55.58142039,56.01387836,56.45571517,56.92169994,57.39388204,57.87864645
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.62372229,55.48813808,54.43029025,53.49585398,52.74594888,52.21697078,51.77852443,51.59332488,51.6212731,51.79258941,52.06385775,52.4703595,52.85597167,53.2479182,53.70470885,54.25693344,54.81120879,55.44646612,56.11600853,56.73629795,57.25827132,57.64578608,57.92139331,58.08142784,58.16627383,58.21251363,58.05166327,57.91839622,57.79642929,57.66598312,57.53487686,57.23885749,57.01798283,56.88607811,56.86405726,56.96065085,57.31548049,57.75711937,58.27413727,58.86878037,59.55239811,60.14002881,60.81583369,61.60842759,62.49325016,63.40090638,64.00524005,64.58981111,65.07361875,65.40526102,65.57967266,65.51792504,65.29697366,64.95505472,64.55971154,64.16486593,63.72269864,63.40651527,63.15485491
Cambodia,KHM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.73230672,51.49151213,51.15400674,50.82130363,50.64491556,50.69360033,50.67752867,50.87389096,51.21846748,51.58487829,51.89482684,52.14711596,52.30932534,52.44406206,52.71976452,53.2734698,53.67394476,54.39719501,55.30282374,56.01880599,56.2219403,56.69218873,56.40192543,55.68098564,55.0564035,54.75671689,53.81783001,53.56541933,53.60342782,53.41598885,52.81477098,52.43213724,51.70492927,50.90871453,50.44663647,50.49166968,50.68076177,51.39863346,52.57042192,53.9483503,55.32876811,56.50737162,57.44862981,58.18740008,58.85221172,59.54705194,60.29948413,61.04251605,61.77045908,62.41938542,62.9400403,63.2824793,63.64321421,63.95782417,64.1725757,64.2786402,64.35303875,64.31673399,64.22990522
Kiribati,KIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.03393039,50.55293755,50.25530833,50.1308133,50.12885746,50.20784424,50.26563225,50.45335316,50.76676863,51.18666322,51.72332897,52.33358984,52.98976885,53.67953243,54.38683673,55.0676779,55.7023818,56.19406666,56.57259884,56.91657686,57.25873088,57.06941302,57.09428942,57.23519025,57.3026903,57.17031851,57.25822456,57.06935522,56.7253832,56.43515447,56.28729282,55.83781143,55.55065137,55.42949971,55.4036781,55.41860196,55.53020798,55.65490666,55.85487273,56.2129393,56.72425233,57.01988375,57.6553462,58.46344346,59.14761489,59.53966965,60.23340364,60.31680255,60.12494811,60.0762905,60.33208002,60.26468566,60.58381122,61.07702289,61.40815972,61.4432525,61.39401372,61.02945041,60.50739337
St. Kitts and Nevis,KNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.39468995,52.93578665,52.79054752,52.86048057,52.99757024,53.13349893,53.39978729,53.61017111,53.83479814,54.18059662,54.68739114,55.22338323,55.85488533,56.56071556,57.30884283,58.08764781,58.80452937,59.62786494,60.48824957,61.29751783,62.01657658,62.82286265,63.47605981,64.05790973,64.70283273,65.47305362,66.08923863,66.92388386,67.86028077,68.69836195,69.32937814,70.01686135,70.36347977,70.51011674,70.68552521,70.99288708,71.03859888,71.33706052,71.74911886,72.06480207,72.19916208,72.37674061,72.37280594,72.27667567,72.23410688,72.30946226,72.44724072,72.62788823,72.84454847,73.0503541,73.20508309,73.28281943,73.35316675,73.40440499,73.41364858,73.35891973,73.16412851,72.92225296,72.60812059
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.58645351,62.79476738,62.00244258,61.15972182,60.36758843,59.65739974,58.26468081,57.14632236,56.12617495,55.142029,54.24528175,53.90037088,53.5372032,53.21912249,53.06611768,53.13001605,53.92835731,54.9453312,56.08018189,57.16209095,58.07579144,58.96767318,59.59625774,60.03609458,60.47628847,61.02580918,61.15897419,61.60304584,62.23174405,62.94316117,63.76594965,64.90014257,65.91336795,66.8013835,67.52342996,67.91340188,68.51431933,69.03843635,69.40914272,69.69880654,70.04287762,70.35628128,70.79626223,71.28143351,71.66815421,71.86078043,72.69247815,73.34317351,73.83303295,74.28775507,74.78541949,75.05624893,75.45505879,75.91859178,76.34074888,76.67673639,76.46089401,76.19508301,75.91063957
